 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
1,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"ANTONIO VILLALON, LAS HADAS",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.40044871508084, -100.12385042121943",
6,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,CARRETERA NACIONAL,MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.419351838571107, -100.1433479885821",
7,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,"LOS ENCINOS, GARZA MADERO, RAUL CABALLERO,HECTOR CABALLERO.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.380178364049154, -100.10917797323994",
9,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,382,"BARRIAL, CAVAZOS.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.470467861313576, -100.1879522930314",
15,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,MALEAÑOS,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.37975463800784, -100.12077332005404",
16,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO, LA CIENEGUILLA",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.394012704168556, -100.13925376072541",
18,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,CARRETERA NACIONAL NORTE A SUR,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
20,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,"YERBANIZ, EL FAISAN,CARRETERA NACIONAL.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.495988163465196, -100.18091376292283",
24,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,381,"CONALEP , FIERROS, BOSQUES DE SAN JOSE .",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.36286736810169, -100.10289392513104",
29,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO,CIENEGUILLA,TALLERES,SAN JOSE, BOSQUES DE LAS LOMAS.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
36,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,381,"SAN JAVIER, SANTA ROSALIA",MATUTINO Y VESPERTINO,MEIRCOLES,7:00am,8:30pm,"25.393926940469637, -100.13251627994843",
41,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO, VALLE DORADO,  JARDINES POLEOS.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.427029964809282, -100.15345094440367",
46,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"ALAMEDA, PESCADORES,  LOMAS DEL CERCADO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.406303039445604, -100.14721202711566",
48,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,381,"SIERRA CADA 15 DIAS,CUMBRES DE SANTIAGO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.378277782374806, -100.11978248672932",
2,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,375,"VILLA DE SANTIAGO, CONCEPCION SLAZAR.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.42548177101387, -100.15117764807438",
50,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,VILLA DE SANTIAGO,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.42458624540795, -100.15123632965243",
5,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,374,VILLA DE SANTIAGO,MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.362845888677846, -100.11715200154424",
55,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,LA BOCA,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.448633685007852, -100.15522875416187",
14,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,375,SAN JOSE,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.360359062073865, -100.10527475789755",
60,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,381,CERCADO,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.431298118927394, -100.15287199656552",
15,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,317,MALEAÑOS,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.37975463800784, -100.12077332005404",
62,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,EL BARRIAL,VESPERTINO,SABADO,12:00pm,5:00PM,"25.470506605582532, -100.1847765576781",
16,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO, LA CIENEGUILLA",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.394012704168556, -100.13925376072541",
63,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,"LOS FRANCISCANOS, QUERUBINES, EQUINOCCIO, RANCHITO, CAMINO REAL DEL VIENTO LIBRE",VESPERTINO,SABADO,12:00pm,5:00PM,"25.50507346622545, -100.1906112309097",
22,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,449,"PROGRESO, LA CENTRAL, MELQUIADES SALAZAR, HIDALGO, RODRIGUEZ, LOS SABINOS,LOS FRESNOS, LOS ALAMOS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.476623537749077, -100.17605658673176",
66,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,CARRETERA NACIONAL DE NORTE A SUR,VESPERTINO,SABADO,12:00pm,5:00PM,"25.36036875699118, -100.10536058858278",
28,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO,VALLE DE SANTIAGO,CIENEGUILLA",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.439611263122845, -100.1607597328012",
68,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,"LA CIENEGUILLA, CARRETERA COLA DE CABALLO.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.363998846933836, -100.1611990115742",
29,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO,CIENEGUILLA,TALLERES,SAN JOSE, BOSQUES DE LAS LOMAS.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
70,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,LOS RODRIGUEZ,VESPERTINO,SABADO,12:00pm,5:00PM,"25.477145011001895, -100.17281350494572",
31,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,311,CARRETRA NACIONAL,MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
74,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,EL CERCADO,MATUTINO,DOMINGO,7:00am,12:00PM,"25.402197902959685, -100.13311445019198",
33,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,"EL SEMINARIO, SANTA TAIS,21 DE MARZO, PUNTA CRISTALINAS, YERBANIZ,FAISAN.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.47908194714641, -100.19793989934408",
1,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,431,"ANTONIO VILLALON, LAS HADAS",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.40044871508084, -100.12385042121943",
35,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,383,"CHARCO AZUL, LOS PEÑA,  LA CIENEGUILLA.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.494160119651887, -100.19318937323855",
3,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,317,"LOS NISPEROS,JARDINES DE SANTIAGO,SAN FRANCISCO",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.422920219366308, -100.16607668198215",
37,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,431,"ANTONIO VILLALON,  LAS HADAS,SAN JAVIER",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.40597288417995, -100.1295778262107",
8,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,425,CARRETERA NACIONAL,MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.419351838571107, -100.1433479885821",
38,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,375,"SAN JOSE , EL ALAMO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.360407536652634, -100.10532840207581",
9,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,"BARRIAL, CAVAZOS.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.470467861313576, -100.1879522930314",
40,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO, RANCHITO, SAN ROBERTO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.42441671818421, -100.1515385039246",
11,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,383,"SAN FRANCISCO, RINCON DE LOS ANGELES, LATERAL DE CARRETRA, CAMPO 21 DE MARZO.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.416797372644552, -100.15849149181496",
41,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO, VALLE DORADO,  JARDINES POLEOS.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.427029964809282, -100.15345094440367",
18,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,426,CARRETERA NACIONAL NORTE A SUR,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
46,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,450,"ALAMEDA, PESCADORES,  LOMAS DEL CERCADO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.406303039445604, -100.14721202711566",
19,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,311,"ALAMO, LOS FIERROS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.354520864123668, -100.09426237508985",
47,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,383,"TERRERO DE LOS CAVAZOS, CUMBRES DE SANTIAGO, LATERAL DE CARRETERA",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.442787478226396, -100.16513349913318",
20,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,425,"YERBANIZ, EL FAISAN,CARRETERA NACIONAL.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.495988163465196, -100.18091376292283",
50,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,375,VILLA DE SANTIAGO,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.42458624540795, -100.15123632965243",
21,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,"MARAMBO, VIENTO LIBRE,LA ESPERANZA.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.467749316316464, -100.1607527350881",
57,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,COL. SAN JUAN,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.450949888661437, -100.17390551556768",
23,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,383,"VALLE ALTO, LAS ALDABAS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.46574908583773, -100.1879855290606",
60,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,381,CERCADO,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.431298118927394, -100.15287199656552",
24,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,381,"CONALEP , FIERROS, BOSQUES DE SAN JOSE .",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.36286736810169, -100.10289392513104",
61,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,431,"LA SIERRA, CIENEGA, LAGUNA DE SANCHEZ, SAN JUAN.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.350151088978702, -100.28094652669493",
27,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,317,"LOS FRANCISCANOS, QUERUBINES,EQUINOCCIO, RANCHITO.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.492545196508974, -100.19456561471104",
62,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,375,EL BARRIAL,VESPERTINO,SABADO,12:00pm,5:00PM,"25.470506605582532, -100.1847765576781",
32,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,425,"CIENEGUILLA, CARRETERA COLA DE CABALLO",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.38653110806336, -100.16096892408653",
63,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,317,"LOS FRANCISCANOS, QUERUBINES, EQUINOCCIO, RANCHITO, CAMINO REAL DEL VIENTO LIBRE",VESPERTINO,SABADO,12:00pm,5:00PM,"25.50507346622545, -100.1906112309097",
34,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,449,"CONDADO DE ASTURIAS, VALLE DE SANTIAGO, LOS RODRIGUEZ",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.477222495225217, -100.17251309754747",
64,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,383,"YERBANIZ,  LAS ALDABAS.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.442545629113777, -100.15794394108529",
36,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,381,"SAN JAVIER, SANTA ROSALIA",MATUTINO Y VESPERTINO,MEIRCOLES,7:00am,8:30pm,"25.393926940469637, -100.13251627994843",
65,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO,  PORTALES DE SANTIAGO",VESPERTINO,SABADO,12:00pm,5:00PM,"25.426690829593483, -100.15288231611406",
43,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,311,"LOS ENCINOS, GARZA MADERO, RAUL CABALLERO.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.377516756283637, -100.11083484989146",
67,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,311,CARRETERA NACIONAL,VESPERTINO,SABADO,12:00pm,5:00PM,"25.36036875699118, -100.10536058858278",
45,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,MARGARITAS,MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.351820844783308, -100.08415657063226",
69,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,382,NOGALERA,VESPERTINO,SABADO,12:00pm,5:00PM,"25.352711046752965, -100.16410441183811",
48,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,381,"SIERRA CADA 15 DIAS,CUMBRES DE SANTIAGO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.378277782374806, -100.11978248672932",
2,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,"VILLA DE SANTIAGO, CONCEPCION SLAZAR.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.42548177101387, -100.15117764807438",
53,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,374,"FIERROS, VILLA DEL ROSARIO",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.415167608584426, -100.15126140540549",
4,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"ACUEDUCTO, PLAZA OCAMPO, LOS AGUIRRE, MALEAÑOS.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.424319820404715, -100.15150631741764",
54,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,426,"CARREETRA NACIONAL NORTE A SUR, DE SUR A NORTE",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
8,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,CARRETERA NACIONAL,MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.419351838571107, -100.1433479885821",
58,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,450,"ALAMO, LOS FIERROS.",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.37964568527582, -100.12110044255473",
11,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,"SAN FRANCISCO, RINCON DE LOS ANGELES, LATERAL DE CARRETRA, CAMPO 21 DE MARZO.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.416797372644552, -100.15849149181496",
68,2021,ENERO-MARZO,DIRECTAMENTE MUNICIPIO,425,"LA CIENEGUILLA, CARRETERA COLA DE CABALLO.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.363998846933836, -100.1611990115742",
13,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"SAN JUAN BAUTISTA, LABORCITAS Y CIENEGA.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.450949888661437, -100.17400207508857",
17,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO,  MELCHOR OCAMPO",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.39717348926772, -100.13389336001968",
22,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,449,"PROGRESO, LA CENTRAL, MELQUIADES SALAZAR, HIDALGO, RODRIGUEZ, LOS SABINOS,LOS FRESNOS, LOS ALAMOS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.476623537749077, -100.17605658673176",
23,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,"VALLE ALTO, LAS ALDABAS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.46574908583773, -100.1879855290606",
28,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO,VALLE DE SANTIAGO,CIENEGUILLA",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.439611263122845, -100.1607597328012",
30,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,CARRETERA NACIONAL NORTE A SUR,MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
31,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,CARRETRA NACIONAL,MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
33,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,382,"EL SEMINARIO, SANTA TAIS,21 DE MARZO, PUNTA CRISTALINAS, YERBANIZ,FAISAN.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.47908194714641, -100.19793989934408",
34,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,449,"CONDADO DE ASTURIAS, VALLE DE SANTIAGO, LOS RODRIGUEZ",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.477222495225217, -100.17251309754747",
35,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,"CHARCO AZUL, LOS PEÑA,  LA CIENEGUILLA.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.494160119651887, -100.19318937323855",
39,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,"LOS FIERROS,ALAMO, MALEAÑOS.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.36081207072559, -100.09864530621245",
42,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,"CARRETERA NACIONAL  DE NORTE A SUR, CARRETRA NACIONAL  DE SUR A NORTE.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.43010086365493, -100.15068617323925",
44,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,CARRETERA NACIONAL,MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.43010086365493, -100.15068617323925",
45,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,382,MARGARITAS,MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.351820844783308, -100.08415657063226",
53,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,"FIERROS, VILLA DEL ROSARIO",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.415167608584426, -100.15126140540549",
61,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"LA SIERRA, CIENEGA, LAGUNA DE SANCHEZ, SAN JUAN.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.350151088978702, -100.28094652669493",
67,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,CARRETERA NACIONAL,VESPERTINO,SABADO,12:00pm,5:00PM,"25.36036875699118, -100.10536058858278",
3,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,"LOS NISPEROS,JARDINES DE SANTIAGO,SAN FRANCISCO",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.422920219366308, -100.16607668198215",
5,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,VILLA DE SANTIAGO,MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.362845888677846, -100.11715200154424",
10,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,449,"LOS PESCADORES, LAS LOMAS DEL CERCADO, VALLE DE SAN FRANCISCO.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.403678195448304, -100.1449589951738",
12,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,381,"VALLE DE SAN FRANCISCO, CAMINO PUERTA DEL CAMPO, TERRERO, VALLE DE SANTIAGO.",MATUTINO Y VESPERTINO,LUNES,7:00am,8:30pm,"25.439020259988805, -100.16048614749205",
14,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,SAN JOSE,MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.360359062073865, -100.10527475789755",
19,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,"ALAMO, LOS FIERROS.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.354520864123668, -100.09426237508985",
21,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,382,"MARAMBO, VIENTO LIBRE,LA ESPERANZA.",MATUTINO Y VESPERTINO,MARTES,7:00am,8:30pm,"25.467749316316464, -100.1607527350881",
25,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"CAMINO REAL, DEL VIENTO LIBRE A CAVAZOS, PLAZA DE LOS CAVAZOS, ARSENALES, ZARAGOZA, 21 DE MARZO, LAZARO CARDENAS.",MATUTINO Y VESPERTINO,MIÉRCOLES,7:00am,8:30pm,"25.476473074043277, -100.18108583821345",
26,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,BARRIAL,MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.471978878554598, -100.19391752565447",
27,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,"LOS FRANCISCANOS, QUERUBINES,EQUINOCCIO, RANCHITO.",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.492545196508974, -100.19456561471104",
32,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,"CIENEGUILLA, CARRETERA COLA DE CABALLO",MATUTINO Y VESPERTINO,MIERCOLES,7:00am,8:30pm,"25.38653110806336, -100.16096892408653",
37,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"ANTONIO VILLALON,  LAS HADAS,SAN JAVIER",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.40597288417995, -100.1295778262107",
38,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,375,"SAN JOSE , EL ALAMO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.360407536652634, -100.10532840207581",
40,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"PLAZA OCAMPO, RANCHITO, SAN ROBERTO",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.42441671818421, -100.1515385039246",
43,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,311,"LOS ENCINOS, GARZA MADERO, RAUL CABALLERO.",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.377516756283637, -100.11083484989146",
47,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,"TERRERO DE LOS CAVAZOS, CUMBRES DE SANTIAGO, LATERAL DE CARRETERA",MATUTINO Y VESPERTINO,JUEVES,7:00am,8:30pm,"25.442787478226396, -100.16513349913318",
49,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,431,"PLAZUELA Y LA PLAZA, BOSQUES DE SAN JOSE Y CHUMACERO",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.393611805282276, -100.12467670207545",
51,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,317,"SAN FRANCISCO, JARDINES DE SANTIAGO, DEL MAESTRO, LA BARRANCA.",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.42230006453219, -100.16582991876211",
52,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,LA LOMITA Y EL TERRERO.,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.442719660130393, -100.16424300577398",
54,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,426,"CARREETRA NACIONAL NORTE A SUR, DE SUR A NORTE",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.36036875699118, -100.10536058858278",
56,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,425,EL YERBANIZ,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.497227710702344, -100.18670733417544",
57,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,382,COL. SAN JUAN,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.450949888661437, -100.17390551556768",
58,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,450,"ALAMO, LOS FIERROS.",MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.37964568527582, -100.12110044255473",
59,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,SAN JUAN Y MARROQUIN,MATUTINO Y VESPERTINO,VIERNES,7:00am,8:30pm,"25.413696812562545, -100.14075034625343",
64,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,383,"YERBANIZ,  LAS ALDABAS.",VESPERTINO,SABADO,12:00pm,5:00PM,"25.442545629113777, -100.15794394108529",
65,2021,ABRIL-JUNIO,DIRECTAMENTE MUNICIPIO,374,"PLAZA HIDALGO,  PORTALES DE SANTIAGO",VESPERTINO,SABADO,12:00pm,5:00PM,"25.426690829593483, -100.15288231611406",
